id_composicao,id,coeficiente
91088,88297,1.4111
91088,7155,1.219
91088,4720,0.0635
91088,1379,43.6336
91088,370,0.0983
91073,102726,0.25
91073,95967,0.45
91073,90982,0.9378
91073,90979,0.0438
91073,90657,0.9378
91073,90656,0.0438
91073,90651,0.9378
91073,90650,0.0438
91073,88831,0.391
91073,88830,0.059
91073,88377,0.45
91073,88316,1.35
91073,88297,0.9
91073,7155,1.1845
91073,4720,0.0635
91073,1379,43.6336
91073,370,0.0983
91069,102726,0.25
91069,95967,0.3118
91069,90982,0.501
91069,90979,0.0234
91069,90663,0.501
91069,90662,0.0234
91069,90651,0.501
91069,90650,0.0234
91069,88831,0.2528
91069,88830,0.059
91069,88377,0.3118
91069,88316,0.9353
91069,88297,0.6236
91069,7155,1.1845
91069,4720,0.0635
91069,1379,43.6336
91069,370,0.0983
91090,102726,0.25
91090,95967,0.4851
91090,90982,0.783
91090,90979,0.0366
91090,90657,0.783
91090,90656,0.0366
91090,90651,0.783
91090,90650,0.0366
91090,88831,0.4261
91090,88830,0.059
91090,88377,0.4851
91090,88316,1.4553
91090,88297,0.9702
91090,7155,1.219
91090,4720,0.0635
91090,1379,43.6336
91090,370,0.0983
91086,102726,0.25
91086,95967,0.3807
91086,90982,0.4532
91086,90979,0.0212
91086,90663,0.4532
91086,90662,0.0212
91086,90651,0.4532
91086,90650,0.0212
91086,88831,0.3217
91086,88830,0.059
91086,88377,0.3807
91086,88316,1.1421
91086,88297,0.7614
91086,7155,1.219
91086,4720,0.0635
91086,1379,43.6336
91086,370,0.0983
105522,104705,0.0469
105522,104704,0.0005
105522,88316,1.8759
105522,88297,0.0474
105522,45111,0.0005
105522,45109,0.0207
105522,45108,0.1139
105522,44539,0.0518
105522,38125,0.058
105522,34630,0.125
104281,102828,0.06
104281,102827,0.0166
104281,88245,0.7209
104281,88238,0.695
104281,44873,1
104281,44863,1
104281,44853,1
104281,44842,1
104281,43132,0.006
104281,34,0.2962
104287,102828,0.0952
104287,102827,0.0264
104287,88245,0.7388
104287,88238,0.7129
104287,44878,1
104287,44868,1
104287,44858,1
104287,44843,1
104287,43132,0.006
104287,34,0.2962
104286,102828,1.2225
104286,102827,0.3384
104286,95140,0.691
104286,95139,0.4967
104286,88245,3.1529
104286,88238,2.0079
104286,44877,1
104286,44867,1
104286,44857,1
104286,44842,12
104286,43132,0.006
104286,43055,5.2965
104292,102828,1.6452
104292,102827,0.4554
104292,95140,0.8538
104292,95139,0.6137
104292,88245,3.367
104292,88238,2.2228
104292,44882,1
104292,44872,1
104292,44862,1
104292,44843,12
104292,43132,0.006
104292,43055,10.762
104282,102828,0.1657
104282,102827,0.0459
104282,88245,0.9411
104282,88238,0.8143
104282,44873,1
104282,44863,1
104282,44853,1
104282,44842,2
104282,43132,0.006
104282,34,0.2962
104288,102828,0.2361
104288,102827,0.0654
104288,88245,0.977
104288,88238,0.8501
104288,44878,1
104288,44868,1
104288,44858,1
104288,44843,2
104288,43132,0.006
104288,34,0.2962
104283,102828,0.377
104283,102827,0.1044
104283,95139,0.2182
104283,88245,1.3854
104283,88238,1.053
104283,44874,1
104283,44864,1
104283,44854,1
104283,44842,4
104283,43132,0.006
104283,34,1.3574
104289,102828,0.5179
104289,102827,0.1434
104289,95140,0.3579
104289,95139,0.2572
104289,88245,1.4602
104289,88238,1.1247
104289,44879,1
104289,44869,1
104289,44859,1
104289,44843,4
104289,43132,0.006
104289,34,2.2212
104284,102828,0.5884
104284,102827,0.1629
104284,95140,0.4005
104284,95139,0.2879
104284,88245,1.829
104284,88238,1.2917
104284,44875,1
104284,44865,1
104284,44855,1
104284,44842,6
104284,43132,0.006
104284,34,2.2212
104290,102828,0.7998
104290,102827,0.2214
104290,95140,0.4819
104290,95139,0.3464
104290,88245,1.9369
104290,88238,1.3992
104290,44880,1
104290,44870,1
104290,44860,1
104290,44843,6
104290,43132,0.006
104290,34,2.3446
104285,102828,0.6941
104285,102827,0.1921
104285,95140,0.4489
104285,95139,0.3227
104285,88245,2.0493
104285,88238,1.4111
104285,44876,1
104285,44866,1
104285,44856,1
104285,44842,7
104285,43132,0.006
104285,34,2.2212
104291,102828,0.9407
104291,102827,0.2604
104291,95140,0.5439
104291,95139,0.3909
104291,88245,2.1771
104291,88238,1.5364
104291,44881,1
104291,44871,1
104291,44861,1
104291,44843,7
104291,43132,0.006
104291,43055,5.2965
104267,103939,0.06
104267,103938,0.0166
104267,88245,0.4571
104267,88238,0.1847
104267,44849,1
104267,44848,0.5
104267,44846,1
104267,44844,1
104267,44842,1
104267,44840,1
104267,43132,0.006
104268,103945,0.0952
104268,103944,0.0264
104268,88245,0.475
104268,88238,0.2026
104268,44849,1
104268,44848,0.5
104268,44847,1
104268,44845,1
104268,44843,1
104268,44841,1
104268,43132,0.006
104269,88245,0.3018
104269,88238,1.3319
104269,44883,1
104269,43132,0.006
104269,34,0.2962
104270,88245,0.3018
104270,88238,1.3319
104270,44883,1
104270,43132,0.006
104270,34,0.2962
104276,88245,0.5084
104276,88238,3.1067
104276,44887,1
104276,43132,0.006
104276,43055,5.2965
104280,88245,0.5076
104280,88238,3.1067
104280,44887,1
104280,43132,0.006
104280,43055,10.762
104271,88245,0.3197
104271,88238,1.4933
104271,44883,1
104271,43132,0.006
104271,34,0.2962
104272,88245,0.3197
104272,88238,1.4933
104272,44883,1
104272,43132,0.006
104272,34,0.2962
104273,88245,0.3594
104273,88238,1.816
104273,44884,1
104273,43132,0.006
104273,34,1.3574
104277,88245,0.3625
104277,88238,1.816
104277,44884,1
104277,43132,0.006
104277,34,2.2212
104274,88245,0.3984
104274,88238,2.1387
104274,44885,1
104274,43132,0.006
104274,34,2.2212
104278,88245,0.3988
104278,88238,2.1387
104278,44885,1
104278,43132,0.006
104278,34,2.3446
104275,88245,0.4163
104275,88238,2.3
104275,44886,1
104275,43132,0.006
104275,34,2.2212
104279,88245,0.4188
104279,88238,2.3
104279,44886,1
104279,43132,0.006
104279,43055,5.2965
104265,103939,0.0625
104265,103938,0.0137
104265,88245,0.1647
104265,44849,1
104265,44848,0.5
104265,44846,1
104265,44842,1
104265,44840,1
104265,43132,0.006
104266,103945,0.0625
104266,103944,0.0137
104266,88245,0.1647
104266,44849,1
104266,44848,0.5
104266,44847,1
104266,44843,1
104266,44841,1
104266,43132,0.006
104305,90644,0.0018
104305,90643,0.0004
104305,90638,0.0028
104305,90637,0.001
104305,88377,0.0205
104305,88316,0.0083
104305,88245,0.0561
104305,88238,0.0062
104305,44889,1
104305,1379,1.606
104306,90644,0.0018
104306,90643,0.0004
104306,90638,0.0028
104306,90637,0.0011
104306,88377,0.0208
104306,88316,0.0084
104306,88245,0.0561
104306,88238,0.0062
104306,44890,1
104306,1379,1.628
104307,90644,0.0025
104307,90643,0.0006
104307,90638,0.0038
104307,90637,0.0014
104307,88377,0.0278
104307,88316,0.0113
104307,88245,0.0561
104307,88238,0.0062
104307,44891,1
104307,1379,2.178
104308,90644,0.003
104308,90643,0.0007
104308,90638,0.0046
104308,90637,0.0017
104308,88377,0.0341
104308,88316,0.0139
104308,88245,0.0561
104308,88238,0.0062
104308,44892,1
104308,1379,2.673
104309,90644,0.0028
104309,90643,0.0006
104309,90638,0.0043
104309,90637,0.0016
104309,88377,0.0316
104309,88316,0.0128
104309,88245,0.0561
104309,88238,0.0062
104309,44893,1
104309,1379,2.475
104310,90644,0.0041
104310,90643,0.0009
104310,90638,0.0063
104310,90637,0.0024
104310,88377,0.0465
104310,88316,0.0189
104310,88245,0.0561
104310,88238,0.0062
104310,44894,1
104310,1379,3.641
104311,90644,0.0063
104311,90643,0.0015
104311,90638,0.0098
104311,90637,0.0037
104311,88377,0.0716
104311,88316,0.0291
104311,88245,0.0561
104311,88238,0.0062
104311,44895,1
104311,1379,5.61
104301,88245,0.0184
104301,88238,0.0408
104301,44836,1.0238
104302,88245,0.0136
104302,88238,0.0596
104302,44837,1.0238
104303,88245,0.0184
104303,88238,0.0959
104303,44838,1.0238
104304,88245,0.0136
104304,88238,0.1147
104304,44839,1.0238
104293,88245,0.08
104293,88238,0.0422
104293,44832,1.0238
104293,39481,0.8081
104297,88245,0.065
104297,88238,0.0209
104297,44832,1.0238
104295,88245,0.0576
104295,88238,0.0306
104295,44833,1.0238
104295,39481,0.58
104299,88245,0.0469
104299,88238,0.0153
104299,44833,1.0238
104294,88245,0.08
104294,88238,0.0422
104294,44834,1.0238
104294,39481,0.8081
104298,88245,0.065
104298,88238,0.0209
104298,44834,1.0238
104296,88245,0.0576
104296,88238,0.0306
104296,44835,1.0238
104296,39481,0.58
104300,88245,0.0469
104300,88238,0.0153
104300,44835,1.0238
90944,88316,0.251
90944,88309,0.502
90944,87399,0.0661
90944,38545,1.435
90944,10931,1.143
90934,88316,0.227
90934,88309,0.454
90934,87399,0.0607
90934,38545,1.435
90934,10931,1.143
90954,88316,0.295
90954,88309,0.589
90954,87399,0.076
90954,38545,1.435
90954,10931,1.143
90933,88316,0.227
90933,88309,0.454
90933,87386,0.0607
90933,38545,1.435
90933,10931,1.143
90943,88316,0.251
90943,88309,0.502
90943,87386,0.0661
90943,38545,1.435
90943,10931,1.143
90953,88316,0.295
90953,88309,0.589
90953,87386,0.076
90953,38545,1.435
90953,10931,1.143
90932,88316,0.227
90932,88309,0.454
90932,87373,0.0607
90932,38545,1.435
90932,10931,1.143
90942,88316,0.251
90942,88309,0.502
90942,87373,0.0661
90942,38545,1.435
90942,10931,1.143
90952,88316,0.295
90952,88309,0.589
90952,87373,0.076
90952,38545,1.435
90952,10931,1.143
90930,88316,0.227
90930,88309,0.454
90930,87301,0.0607
90930,38545,1.435
90930,10931,1.143
90940,88316,0.251
90940,88309,0.502
90940,87301,0.0661
90940,38545,1.435
90940,10931,1.143
90950,88316,0.295
90950,88309,0.589
90950,87301,0.076
90950,38545,1.435
90950,10931,1.143
88476,88316,0.026
88476,88309,0.053
88476,38546,0.031
88476,7334,0.21
88477,88316,0.05
88477,88309,0.1
88477,38546,0.043
88477,7334,0.21
88478,88316,0.069
88478,88309,0.138
88478,38546,0.053
88478,7334,0.21
88470,88316,0.042
88470,88309,0.083
88470,38546,0.043
88471,88316,0.058
88471,88309,0.115
88471,38546,0.053
88472,88316,0.07
88472,88309,0.14
88472,38546,0.061
87759,88316,0.294
87759,88309,0.589
87759,87399,0.0431
87759,1379,0.5
87769,88316,0.308
87769,88309,0.616
87769,87399,0.053
87769,1379,0.5
87739,88316,0.265
87739,88309,0.529
87739,87399,0.031
87739,7334,0.21
87739,1379,0.5
87749,88316,0.28
87749,88309,0.561
87749,87399,0.0431
87749,7334,0.21
87749,1379,0.5
87624,88316,0.107
87624,88309,0.214
87624,87399,0.031
87624,7334,0.21
87624,1379,0.5
87634,88316,0.123
87634,88309,0.245
87634,87399,0.0431
87634,7334,0.21
87634,1379,0.5
87644,88316,0.136
87644,88309,0.271
87644,87399,0.053
87644,7334,0.21
87644,1379,0.5
87684,88316,0.124
87684,88309,0.248
87684,87399,0.053
87694,88316,0.142
87694,88309,0.285
87694,87399,0.0607
87704,88316,0.149
87704,88309,0.299
87704,87399,0.0661
87758,88316,0.294
87758,88309,0.589
87758,87386,0.0431
87758,1379,0.5
87768,88316,0.308
87768,88309,0.616
87768,87386,0.053
87768,1379,0.5
87738,88316,0.265
87738,88309,0.529
87738,87386,0.031
87738,7334,0.21
87738,1379,0.5
87748,88316,0.28
87748,88309,0.561
87748,87386,0.0431
87748,7334,0.21
87748,1379,0.5
87623,88316,0.107
87623,88309,0.214
87623,87386,0.031
87623,7334,0.21
87623,1379,0.5
87633,88316,0.123
87633,88309,0.245
87633,87386,0.0431
87633,7334,0.21
87633,1379,0.5
87643,88316,0.136
87643,88309,0.271
87643,87386,0.053
87643,7334,0.21
87643,1379,0.5
87683,88316,0.124
87683,88309,0.248
87683,87386,0.053
87703,88316,0.149
87703,88309,0.299
87703,87386,0.0661
87693,88316,0.142
87693,88309,0.285
87693,87386,0.0607
87757,88316,0.294
87757,88309,0.589
87757,87373,0.0431
87757,1379,0.5
87767,88316,0.308
87767,88309,0.616
87767,87373,0.053
87767,1379,0.5
87737,88316,0.265
87737,88309,0.529
87737,87373,0.031
87737,7334,0.21
87737,1379,0.5
87747,88316,0.28
87747,88309,0.561
87747,87373,0.0431
87747,7334,0.21
87747,1379,0.5
87622,88316,0.107
87622,88309,0.214
87622,87373,0.031
87622,7334,0.21
87622,1379,0.5
87632,88316,0.123
87632,88309,0.245
87632,87373,0.0431
87632,7334,0.21
87632,1379,0.5
87642,88316,0.136
87642,88309,0.271
87642,87373,0.053
87642,7334,0.21
87642,1379,0.5
87682,88316,0.124
87682,88309,0.248
87682,87373,0.053
87692,88316,0.142
87692,88309,0.285
87692,87373,0.0607
87702,88316,0.149
87702,88309,0.299
87702,87373,0.0661
87755,88316,0.294
87755,88309,0.589
87755,87301,0.0431
87755,1379,0.5
87765,88316,0.308
87765,88309,0.616
87765,87301,0.053
87765,1379,0.5
87735,88316,0.265
87735,88309,0.529
87735,87301,0.031
87735,7334,0.21
87735,1379,0.5
87745,88316,0.28
87745,88309,0.561
87745,87301,0.0431
87745,7334,0.21
87745,1379,0.5
87620,88316,0.107
87620,88309,0.214
87620,87301,0.031
87620,7334,0.21
87620,1379,0.5
87630,88316,0.123
87630,88309,0.245
87630,87301,0.0431
87630,7334,0.21
87630,1379,0.5
87640,88316,0.136
87640,88309,0.271
87640,87301,0.053
87640,7334,0.21
87640,1379,0.5
87680,88316,0.124
87680,88309,0.248
87680,87301,0.053
87690,88316,0.142
87690,88309,0.285
87690,87301,0.0607
87700,88316,0.149
87700,88309,0.299
87700,87301,0.0661
102803,88316,0.026
102803,88309,0.052
102803,1379,0.5
92717,92713,1
92717,92712,1
92716,92715,1
92716,92714,1
92716,92713,1
92716,92712,1
103668,104390,1
103668,103664,1
103668,103663,1
103668,88307,1
103667,104451,1
103667,104390,1
103667,103666,1
103667,103664,1
103667,103663,1
103667,88307,1
89218,89213,1
89218,89212,1
89218,88307,2
89843,89215,1
89843,89214,1
89843,89213,1
89843,89212,1
89843,88307,2
87446,87442,1
87446,87441,1
87445,87444,1
87445,87443,1
87445,87442,1
87445,87441,1
93234,93230,1
93234,93229,1
93233,93232,1
93233,93231,1
93233,93230,1
93233,93229,1
102953,102949,1
102953,102948,1
102952,102951,1
102952,102950,1
102952,102949,1
102952,102948,1
88831,88827,1
88831,88826,1
88830,88829,1
88830,88828,1
88830,88827,1
88830,88826,1
89226,89222,1
89226,89221,1
89225,89224,1
89225,89223,1
89225,89222,1
89225,89221,1
89279,89275,1
89279,89274,1
89278,89277,1
89278,89276,1
89278,89275,1
89278,89274,1
90651,90647,1
90651,90646,1
90650,90649,1
90650,90648,1
90650,90647,1
90650,90646,1
90657,90653,1
90657,90652,1
90656,90655,1
90656,90654,1
90656,90653,1
90656,90652,1
90663,90659,1
90663,90658,1
90662,90661,1
90662,90660,1
90662,90659,1
90662,90658,1
89022,89020,1
89022,89019,1
89021,89020,1
89021,89019,1
89021,53866,1
89021,5800,1
90644,90640,1
90644,90639,1
90643,90642,1
90643,90641,1
90643,90640,1
90643,90639,1
102811,102807,1
102811,102806,1
102810,102809,1
102810,102808,1
102810,102807,1
102810,102806,1
92146,92142,1
92146,92141,1
92146,92140,1
92146,88284,1
92145,92144,1
92145,92143,1
92145,92142,1
92145,92141,1
92145,92140,1
92145,88284,1
92139,92135,1
92139,92134,1
92139,92133,1
92139,88284,1
92138,92137,1
92138,92136,1
92138,92135,1
92138,92134,1
92138,92133,1
92138,88284,1
91387,91382,1
91387,91381,1
91387,91380,1
91387,88281,1
91386,91384,1
91386,91383,1
91386,91382,1
91386,91381,1
91386,91380,1
91386,88281,1
96036,96032,1
96036,96031,1
96036,96030,1
96036,88281,1
96035,96034,1
96035,96033,1
96035,96032,1
96035,96031,1
96035,96030,1
96035,88281,1
89877,89872,1
89877,89871,1
89877,89870,1
89877,88281,1
89876,89874,1
89876,89873,1
89876,89872,1
89876,89871,1
89876,89870,1
89876,88281,1
89884,89880,1
89884,89879,1
89884,89878,1
89884,88281,1
89883,89882,1
89883,89881,1
89883,89880,1
89883,89879,1
89883,89878,1
89883,88281,1
67827,91402,1
67827,88281,1
67827,7059,1
67827,7058,1
67826,91402,1
67826,88281,1
67826,7061,1
67826,7060,1
67826,7059,1
67826,7058,1
5961,91369,1
5961,91368,1
5961,91367,1
5961,88281,1
5811,91369,1
5811,91368,1
5811,91367,1
5811,88281,1
5811,53792,1
5811,5695,1
92243,92239,1
92243,92238,1
92243,92237,1
92243,88283,1
92242,92241,1
92242,92240,1
92242,92239,1
92242,92238,1
92242,92237,1
92242,88283,1
91646,91642,1
91646,91641,1
91646,91640,1
91646,88283,1
91645,91644,1
91645,91643,1
91645,91642,1
91645,91641,1
91645,91640,1
91645,88283,1
92107,92103,1
92107,92102,1
92107,92101,1
92107,88282,1
92106,92105,1
92106,92104,1
92106,92103,1
92106,92102,1
92106,92101,1
92106,88282,1
5903,91398,1
5903,91397,1
5903,91396,1
5903,88282,1
5901,91398,1
5901,91397,1
5901,91396,1
5901,88282,1
5901,53831,1
5901,5763,1
6260,91361,1
6260,91360,1
6260,91359,1
6260,88282,1
6259,91361,1
6259,91360,1
6259,91359,1
6259,88282,1
6259,53882,1
6259,5747,1
104705,104702,1
104705,104700,1
104705,104699,1
104705,88282,1
104704,104703,1
104704,104702,1
104704,104701,1
104704,104700,1
104704,104699,1
104704,88282,1
91395,91392,1
91395,91391,1
91395,91390,1
91395,88282,1
73467,91392,1
73467,91391,1
73467,91390,1
73467,88282,1
73467,73340,1
73467,73335,1
5826,89266,1
5826,89265,1
5826,89264,1
5826,88282,1
5824,89266,1
5824,89265,1
5824,89264,1
5824,88282,1
5824,53797,1
5824,5705,1
5892,91356,1
5892,91355,1
5892,91354,1
5892,88282,1
5890,91356,1
5890,91355,1
5890,91354,1
5890,88282,1
5890,53827,1
5890,5751,1
5896,91377,1
5896,91376,1
5896,91375,1
5896,88282,1
5894,91377,1
5894,91376,1
5894,91375,1
5894,88282,1
5894,53829,1
5894,5754,1
91032,91028,1
91032,91027,1
91032,91026,1
91032,88282,1
91031,91030,1
91031,91029,1
91031,91028,1
91031,91027,1
91031,91026,1
91031,88282,1
102817,102813,1
102817,102812,1
102816,102815,1
102816,102814,1
102816,102813,1
102816,102812,1
91534,91530,1
91534,91529,1
91534,88297,1
91533,91532,1
91533,91531,1
91533,91530,1
91533,91529,1
91533,88297,1
95265,95261,1
95265,95260,1
95264,95263,1
95264,95262,1
95264,95261,1
95264,95260,1
90973,90969,1
90973,90968,1
90972,90971,1
90972,90970,1
90972,90969,1
90972,90968,1
91001,90993,1
91001,90992,1
90999,90995,1
90999,90994,1
90999,90993,1
90999,90992,1
5954,90958,1
5954,90957,1
5953,90958,1
5953,90957,1
5953,53865,1
5953,5797,1
90982,90976,1
90982,90975,1
90979,90978,1
90979,90977,1
90979,90976,1
90979,90975,1
90965,90961,1
90965,90960,1
90964,90963,1
90964,90962,1
90964,90961,1
90964,90960,1
102970,102967,1
102970,102966,1
102971,102969,1
102971,102968,1
102971,102967,1
102971,102966,1
102822,102819,1
102822,102818,1
102821,102832,1
102821,102820,1
102821,102819,1
102821,102818,1
102828,102824,1
102828,102823,1
102827,102826,1
102827,102825,1
102827,102824,1
102827,102823,1
103939,103935,1
103939,103934,1
103938,103937,1
103938,103936,1
103938,103935,1
103938,103934,1
103945,103941,1
103945,103940,1
103944,103943,1
103944,103942,1
103944,103941,1
103944,103940,1
91285,91280,1
91285,91279,1
91283,91282,1
91283,91281,1
91283,91280,1
91283,91279,1
95283,95279,1
95283,95278,1
95282,95281,1
95282,95280,1
95282,95279,1
95282,95278,1
95128,95124,1
95128,95123,1
95128,88297,1
95127,95126,1
95127,95125,1
95127,95124,1
95127,95123,1
95127,88297,1
92044,92041,1
92044,92040,1
92043,92042,1
92043,92041,1
92043,92040,1
102834,102830,1
102834,102829,1
102833,102831,1
102833,102830,1
102833,102829,1
92119,92115,1
92119,92114,1
92118,92116,1
92118,92115,1
92118,92114,1
102917,102913,1
102917,102912,1
102916,102915,1
102916,102914,1
102916,102913,1
102916,102912,1
95721,95717,1
95721,95716,1
95721,88294,1
95720,95719,1
95720,95718,1
95720,95717,1
95720,95716,1
95720,88294,1
104717,104713,1
104717,104712,1
104717,88294,1
104716,104715,1
104716,104714,1
104716,104713,1
104716,104712,1
104716,88294,1
102899,104161,1
102899,102894,1
102899,88294,1
102898,104161,1
102898,102897,1
102898,102896,1
102898,102894,1
102898,88294,1
5632,88294,1
5632,5628,1
5632,5627,1
5631,88294,1
5631,5630,1
5631,5629,1
5631,5628,1
5631,5627,1
88908,88902,1
88908,88900,1
88908,88294,1
88907,88904,1
88907,88903,1
88907,88902,1
88907,88900,1
88907,88294,1
5911,88570,1
5911,88569,1
5911,88316,1
5909,88570,1
5909,88569,1
5909,88316,1
5909,5766,1
5909,5765,1
91486,91484,1
91486,91469,1
91486,91468,1
91486,88282,1
83362,91485,1
83362,91484,1
83362,91469,1
83362,91468,1
83362,88282,1
83362,83361,1
102839,102836,1
102839,102835,1
102838,102837,1
102838,102836,1
102838,102835,1
89235,89231,1
89235,89230,1
89235,88302,1
89234,89233,1
89234,89232,1
89234,89231,1
89234,89230,1
89234,88302,1
89243,89237,1
89243,89236,1
89243,88302,1
89242,89239,1
89242,89238,1
89242,89237,1
89242,89236,1
89242,88302,1
102935,102931,1
102935,102930,1
102934,102933,1
102934,102932,1
102934,102931,1
102934,102930,1
93416,93412,1
93416,93411,1
93415,93414,1
93415,93413,1
93415,93412,1
93415,93411,1
5689,88856,1
5689,88855,1
5689,5658,1
5690,88856,1
5690,88855,1
5923,87026,1
5923,53840,1
5921,87026,1
5921,53841,1
5921,53840,1
95212,95211,1
95212,95210,1
95212,95209,1
95212,95208,1
95212,88296,1
95213,95209,1
95213,95208,1
95213,88296,1
93272,93271,1
93272,93270,1
93272,93269,1
93272,93267,1
93272,88296,1
93274,93269,1
93274,93267,1
93274,88296,1
83766,88317,1
83766,83764,1
83766,83761,1
83765,88317,1
83765,83764,1
83765,83763,1
83765,83762,1
83765,83761,1
